time,angular_velocity_x,angular_velocity_y,angular_velocity_z
33775600000,0.00716731876499,0.00647541764565,0.00400073928905
33785600000,0.000867906654091,0.00498251771316,0.00565694207328
33795600000,-0.0408986007848,-0.000539037422639,0.0835520248579
33805600000,-0.111269526463,-0.00426186912291,0.16932038306
33815600000,-0.175332323459,0.00834348516868,0.248593468896
33825600000,-0.229615464066,-0.0123069635485,0.342721192977
33835600000,-0.291975361286,-0.000160096919982,0.426788083843
33845600000,-0.323517734052,-0.0109631585109,0.454532776586
33855600000,-0.366775683082,0.013748018529,0.544015079805
33865600000,-0.397683951666,-0.0020978835526,0.594104480146
33875600000,-0.450509937348,-0.01276778001,0.671176330357
33885600000,-0.483555338434,-0.0150326017691,0.720205910379
33895600000,-0.507407212122,-0.0102218290393,0.765287027447
33905600000,-0.549227249713,-0.00812111342614,0.796554318109
33915600000,-0.562912403942,-0.0156986712217,0.849034477948
33925600000,-0.595468618675,0.0028889833174,0.875750337916
33935600000,-0.61511662236,0.00097785364737,0.905576717382
33945600000,-0.637406388293,-0.0139872041878,0.917211912015
33955600000,-0.652484741201,0.00442959418888,0.965932137673
33965600000,-0.663493724324,-0.00173233935706,0.965986452854
33975600000,-0.671047624424,0.00014237133375,0.99132290915
33985600000,-0.668494185314,0.00933965232019,1.01205669516
33995600000,-0.672154764758,-0.00548591077824,1.00828476114
34005600000,-0.700868775626,-0.000699392220849,0.98439538232
34015600000,-0.676653924162,-0.0100468841465,1.01608242892
34025600000,-0.679854632801,-0.00197141847738,1.01052186853
34035600000,-0.68094148344,-0.000647293235922,0.997082087436
34045600000,-0.657826339003,0.00107566777369,0.99564851351
34055600000,-0.657873898025,0.00878536699759,0.967755449204
34065600000,-0.62738856715,-0.00203140477092,0.954825342601
34075600000,-0.635811453096,-0.00596451189228,0.949020786366
34085600000,-0.62578255025,-0.00476460701645,0.927312625099
34095600000,-0.592408337114,-0.00279965775551,0.892210634035
34105600000,-0.575771349009,-0.00627912252482,0.848719799174
34115600000,-0.563191849451,-0.00714818958917,0.834168874768
34125600000,-0.527485015456,0.0166916459322,0.793818073198
34135600000,-0.508227200234,0.00305266893145,0.759690493877
34145600000,-0.495231304911,-0.00499094373942,0.743679038472
34155600000,-0.469395026846,0.0052008741308,0.694190764029
34165600000,-0.429013514275,0.00530351924103,0.664043162215
34175600000,-0.410431917776,-0.00768713952135,0.611594545664
34185600000,-0.379450823557,0.0160119438126,0.58631235243
34195600000,-0.363501906601,-0.00660714492667,0.517113326067
34205600000,-0.339991518232,0.0154904281313,0.477124022121
34215600000,-0.30353312982,0.013084510713,0.454573106315
34225600000,-0.29816213117,-0.00566484991118,0.398839504438
34235600000,-0.274835686794,-0.00929030955538,0.365370751886
34245600000,-0.219020596912,-0.0306282415598,0.330952836761
34255600000,-0.194629270703,-0.0295417654431,0.280914477866
34265600000,-0.177355005289,-0.0641529969888,0.274903440985
34275600000,-0.145297072241,-0.076877595418,0.2018872203
34285600000,-0.143677160015,-0.100365150329,0.182357658012
34295600000,-0.124270226274,-0.0951334987034,0.140906119246
34305600000,-0.0826360280169,-0.112212908014,0.129721930583
34315600000,-0.047662864851,-0.122332918099,0.0761594622329
34325600000,-0.037155388047,-0.15276454389,0.0475408327383
34335600000,-0.0326915075087,-0.164993314773,0.0112770445459
34345600000,-0.00825633480612,-0.165541855906,0.00780434227386
34355600000,0.00165679715513,-0.210736255763,0.0180306801823
34365600000,-0.00655630725625,-0.220315396512,-0.00240222844523
34375600000,-0.00638354141907,-0.237264968701,-0.00334642817304
34385600000,0.0364848437595,-0.236107784796,-0.0281189621826
34395600000,0.033111391725,-0.284460941096,-0.0610721365774
34405600000,0.0712334429533,-0.28740711951,-0.0970272726447
34415600000,0.0729696967255,-0.313001378577,-0.118865090551
34425600000,0.0736295270528,-0.319281143693,-0.134437493113
34435600000,0.0809229511257,-0.352366865737,-0.167124163915
34445600000,0.100735129498,-0.363924593169,-0.16440926832
34455600000,0.111036131559,-0.395391335565,-0.202869175945
34465600000,0.107267075751,-0.401507592205,-0.185286958443
34475600000,0.121188278845,-0.437957435946,-0.208695758547
34485600000,0.118202864284,-0.432542588104,-0.19585604829
34495600000,0.113370780313,-0.477538312294,-0.215405751602
34505600000,0.125866261384,-0.488618846118,-0.215496404769
34515600000,0.109835246542,-0.501228983857,-0.204318169592
34525600000,0.109457432143,-0.54300473035,-0.213039103725
34535600000,0.127688791957,-0.538450256366,-0.213660088999
34545600000,0.104231451542,-0.556586859992,-0.210719846921
34555600000,0.0911020728438,-0.573857465607,-0.198349234396
34565600000,0.0966324753996,-0.616219744002,-0.178851521303
34575600000,0.0775588725022,-0.637095926866,-0.179086700403
34585600000,0.086613363006,-0.618924655289,-0.171390660483
34595600000,0.0747961267641,-0.627460838239,-0.145536829243
34605600000,0.0824956819806,-0.652594494356,-0.143587998549
34615600000,0.0572165598667,-0.664868400579,-0.13738186267
34625600000,0.03990452553,-0.669533187878,-0.123894167036
34635600000,0.0492458861127,-0.685691085374,-0.103531048772
34645600000,0.0487959282648,-0.688450741277,-0.0924803926667
34655600000,0.0661169524982,-0.70845436554,-0.107719779838
